"samp","samp_score"
"TCGA-DD-A1EJ-01","0.044303837155613"
"TCGA-DD-A1EK-01","0.0410828369414489"
"TCGA-DD-A1EL-01","0.0421417425708242"
"TCGA-DD-A39V-01","0.0289508980994462"
"TCGA-DD-A39W-01","0.0645665504010931"
"TCGA-DD-A39X-01","0.031509195121163"
"TCGA-DD-A39Y-01","0.0475852721317054"
"TCGA-DD-A39Z-01","0.0467413724934156"
"TCGA-DD-A3A0-01","0.0277533813552021"
"TCGA-DD-A3A1-01","0.03937231187532"
"TCGA-DD-A3A2-01","0.0534238505082903"
"TCGA-DD-A3A3-01","0.0507431332227303"
"TCGA-DD-A3A4-01","0.0501400753061962"
"TCGA-DD-A3A5-01","0.043272584315614"
"TCGA-DD-A3A6-01","0.0550393434000459"
"TCGA-DD-A3A7-01","0.0718247773777013"
"TCGA-DD-A3A8-01","0.0434590183827419"
"TCGA-DD-A3A9-01","0.0537054434070194"
"TCGA-DD-A4NA-01","0.0804198946902878"
"TCGA-DD-A4NB-01","0.0270766627938747"
"TCGA-DD-A4ND-01","0.0171173669740327"
"TCGA-DD-A4NE-01","0.0646271844985877"
"TCGA-DD-A4NF-01","0.0452839938398284"
"TCGA-DD-A4NG-01","0.0397308536299275"
"TCGA-DD-A4NH-01","0.0433817171366985"
"TCGA-DD-A4NI-01","0.0243784489678628"
"TCGA-DD-A4NJ-01","0.0216566442563074"
"TCGA-DD-A4NK-01","0.0358904746254744"
"TCGA-DD-A4NL-01","0.023511126116832"
"TCGA-DD-A4NN-01","0.0586793869801954"
"TCGA-DD-A4NO-01","0.0241813108208714"
"TCGA-DD-A4NP-01","0.0285209407408687"
"TCGA-DD-A4NQ-01","0.0323667004427357"
"TCGA-DD-A4NR-01","0.0244031148999495"
"TCGA-DD-A4NS-01","0.0145722579058088"
"TCGA-DD-A4NV-01","0.0230597513327171"
"TCGA-DD-A73A-01","0.0261637331798824"
"TCGA-DD-A73B-01","0.048812533884924"
"TCGA-DD-A73C-01","0.0380371140786481"
"TCGA-DD-A73D-01","0.0709483053731744"
"TCGA-DD-A73E-01","0.0580202594442647"
"TCGA-DD-A73F-01","0.0225660637842012"
"TCGA-DD-A73G-01","0.0473842394971961"
"TCGA-DD-AA3A-01","0.0658584014946873"
"TCGA-DD-AAC8-01","0.0518959274596993"
"TCGA-DD-AAC9-01","0.0189551713672634"
"TCGA-DD-AACA-01","0.0515535460139333"
"TCGA-DD-AACA-02","0.0851850540622363"
"TCGA-DD-AACB-01","0.0363842058152288"
"TCGA-DD-AACC-01","0.0269582188090725"
"TCGA-DD-AACD-01","0.038877367820875"
"TCGA-DD-AACE-01","0.0469190293197871"
"TCGA-DD-AACF-01","0.049008755384841"
"TCGA-DD-AACG-01","0.0424846332421227"
"TCGA-DD-AACH-01","0.0479249680450713"
"TCGA-DD-AACI-01","0.0256316083576041"
"TCGA-DD-AACJ-01","0.0555413845879957"
"TCGA-DD-AACK-01","0.0496295271719585"
"TCGA-DD-AACL-01","0.0353250637333546"
"TCGA-DD-AACM-01","0.0251865586339014"
"TCGA-DD-AACN-01","0.0465936683036142"
"TCGA-DD-AACO-01","0.0333173166661253"
"TCGA-DD-AACP-01","0.0406926360338765"
"TCGA-DD-AACQ-01","0.0410565995595855"
"TCGA-DD-AACS-01","0.0581847509677843"
"TCGA-DD-AACT-01","0.0253002668287272"
"TCGA-DD-AACU-01","0.0236672189312184"
"TCGA-DD-AACV-01","0.0669653139315537"
"TCGA-DD-AACW-01","0.0424936688520165"
"TCGA-DD-AACX-01","0.0597977128475573"
"TCGA-DD-AACY-01","0.0407977560962891"
"TCGA-DD-AACZ-01","0.0382843527284112"
"TCGA-DD-AAD0-01","0.068749866590122"
